x1,y1,x2,y2,x3,y3
1620.45923,0.0161,1628.902432,0.015613762,1626.109262,0.017116161
1667.31592,0.0154,1679.064744,0.014900058,1672.011975,0.016767152
1681.7071,0.01606,1685.707008,0.016048601,1687.405795,0.016612296
1691.86735,0.01648,1701.775937,0.01607057,1697.613141,0.017720377
1725.44432,0.01659,1713.734679,0.016434207,1707.980413,0.017199124
1729.02994,0.0167,1731.28273,0.016860067,1734.231421,0.017844556
1736.59987,0.01683,1735.946124,0.016756608,1737.673197,0.01683406
1762.78085,0.0162,1757.208364,0.015456026,1742.13906,0.018173425
1791.1946,0.01624,1798.654097,0.015544024,1792.450192,0.017299577
1822.91235,0.01627,1826.511801,0.015558771,1825.277774,0.016902477
1835.34514,0.01609,1846.499117,0.016636168,1827.87349,0.017028443
1861.19545,0.01672,1851.405511,0.01641607,1870.576127,0.018094699
1866.9181,0.01605,1853.911572,0.015978735,1892.142923,0.017123365
1892.42367,0.01592,1895.743067,0.016366231,1894.337687,0.016633438
1925.62432,0.01637,1918.878791,0.016779269,1901.079323,0.017770181
1939.69698,0.01708,1930.237643,0.016591088,1932.911026,0.017063254
1940.31545,0.01663,1943.001564,0.01623271,1958.043545,0.01761524
1963.01114,0.01622,1991.784861,0.015653512,1966.854915,0.016814515
2017.85344,0.01691,1991.918517,0.016707564,2008.132074,0.017410946
2018.63139,0.01658,2033.748413,0.016457812,2028.798518,0.017467747
2045.79297,0.01626,2044.01856,0.015923202,2035.246882,0.017714865
2056.70751,0.01727,2065.177312,0.016877987,2062.983253,0.018576003
2071.82296,0.01668,2069.838947,0.016364206,2085.275995,0.018185255
2107.30652,0.01654,2108.942057,0.016691767,2092.312097,0.0176103
2117.83132,0.01723,2117.486,0.017823001,2120.911262,0.017500136
2128.277,0.01767,2141.987934,0.016948554,2142.080279,0.017603255
2167.68884,0.0169,2145.288467,0.016788626,2170.634454,0.018762625
2170.15244,0.01707,2160.949784,0.016447725,2184.910927,0.017328945
2173.63421,0.01707,2182.52178,0.016677016,2190.762953,0.017774729
2216.36296,0.01675,2208.80252,0.016136413,2195.922816,0.017752795
2220.243,0.01745,2218.180331,0.016986807,2211.036053,0.01773459
2231.07002,0.01728,2225.306427,0.016964115,2241.347052,0.017929703
2260.69304,0.01717,2269.218008,0.016602682,2260.570311,0.017831079
