x1,y1,x2,y2,x3,y3
795.9315761,0.015630953,804.3921492,0.014051027,804.2661444,0.016610357
809.2001602,0.015353125,809.1635232,0.014946267,806.8141113,0.015679694
828.250989,0.015693778,828.6009477,0.014881667,835.6950074,0.015871881
831.7762411,0.015619511,831.7007352,0.01501076,838.5704263,0.015818536
853.749812,0.015279988,837.4100428,0.015275684,851.0924288,0.01554972
859.1902412,0.016434871,850.8086687,0.016042963,870.6079509,0.016685014
864.9279092,0.016054884,865.085497,0.016265346,879.623698,0.016829492
877.8128498,0.015559509,867.5592582,0.014861184,879.6410768,0.015885805
890.9872856,0.016650683,890.8361154,0.017013091,910.3742491,0.016442549
908.7757795,0.015889519,914.3390401,0.016281637,929.8734612,0.015621394
924.3318954,0.015496071,923.6244272,0.015515669,932.8464563,0.016771516
933.9018563,0.015699008,933.8363915,0.014986414,935.9804867,0.016019991
936.8904377,0.015870825,938.0601084,0.015898604,939.5212349,0.015216428
947.236502,0.0153384,945.8006045,0.015597585,945.8149665,0.016122997
952.0943943,0.015569708,948.2904425,0.01610265,959.72422,0.01514503
965.3797816,0.015470134,957.27668,0.015193419,962.6813879,0.016063968
974.0917707,0.015283651,968.0437913,0.01548536,971.9467636,0.015499833
977.1554047,0.015976531,977.5625656,0.01541529,981.3033193,0.016001813
986.417907,0.016424152,979.7781899,0.014769528,989.2133517,0.016457269
1018.19651,0.017351694,1023.669243,0.016260318,1031.499083,0.017435829
1031.113451,0.016475504,1036.112562,0.015962499,1034.500255,0.017347149
1041.914569,0.016188069,1045.556209,0.016137895,1037.439357,0.01488274
1044.979603,0.014677148,1048.391858,0.015717559,1037.674261,0.016341521
1053.71935,0.015917935,1053.020683,0.013676228,1057.62952,0.01591741
1067.632175,0.01612508,1070.12795,0.015861048,1057.792713,0.016413549
1068.96553,0.015733148,1079.556684,0.016380804,1075.391456,0.016631784
1082.068753,0.015536133,1082.186389,0.015584489,1080.475226,0.015741528
1087.630695,0.016397477,1084.359359,0.016745833,1091.441749,0.016728613
1091.26112,0.016654884,1094.550832,0.016776742,1098.467084,0.015538356
1115.057495,0.015068615,1099.236337,0.014326825,1110.788103,0.016789885
1137.767868,0.016419132,1137.745541,0.015684302,1139.653273,0.01548799
1150.454318,0.015487983,1152.415971,0.015156428,1150.441368,0.016555655
1155.338189,0.015576703,1157.470501,0.015646275,1158.376803,0.016593609
1164.540573,0.015685892,1172.116128,0.015532595,1160.591594,0.016361931
1176.022594,0.016774804,1174.162412,0.01430762,1169.42247,0.01698399
1177.440571,0.016001532,1177.985369,0.016673349,1176.722205,0.015500521
1183.696706,0.015831933,1178.45899,0.01587472,1178.288119,0.016218557
1188.012381,0.015246352,1178.560857,0.015869488,1201.129329,0.015752989
1218.225417,0.016106712,1199.934015,0.016715009,1215.416083,0.016029244
1218.444535,0.016403598,1201.574582,0.014932591,1219.600374,0.017009522
1221.76682,0.015120687,1216.035353,0.014572009,1230.528545,0.015237529
1225.128681,0.0156639,1232.963738,0.015613035,1234.196194,0.016409047
1242.575359,0.015789677,1242.913383,0.016520622,1234.76759,0.015742578
1263.880065,0.016288758,1251.041567,0.01534483,1261.732514,0.016858997
1265.796984,0.015530538,1257.905353,0.015307146,1263.861598,0.016140662
1283.147782,0.015810465,1263.720337,0.015240633,1278.641927,0.01627713
1303.764639,0.015826351,1303.756441,0.01527819,1285.964906,0.016410253
1313.761359,0.015740823,1309.813889,0.015789375,1296.324635,0.016557437
1319.376283,0.015293792,1324.062941,0.01508961,1304.586247,0.014828219
1329.681214,0.015985021,1341.912269,0.015546292,1336.477416,0.01649967
1338.184113,0.016469295,1349.74898,0.015742829,1341.738801,0.016239016
1352.4055,0.015670121,1360.5345,0.015077107,1361.269505,0.015563969
1357.973949,0.016351561,1366.459484,0.016112748,1363.938164,0.015920004
1364.674277,0.014678201,1369.598198,0.014703867,1366.486971,0.016190946
1369.126074,0.015832709,1374.854333,0.014762472,1367.399591,0.016932121
1374.476216,0.016218588,1380.470326,0.015902876,1369.537563,0.01638891
1389.59496,0.015359685,1410.450911,0.014910762,1396.516607,0.015471041
1405.792958,0.015909211,1412.769076,0.014849642,1409.317922,0.016173612
1417.866813,0.015923892,1426.977919,0.01458321,1426.930406,0.017825557
1427.217537,0.015457494,1439.265861,0.016151911,1432.429812,0.016159932
1447.573323,0.015945911,1445.190276,0.016017394,1436.15531,0.015614556
1458.221193,0.016787968,1452.17495,0.016868144,1462.170498,0.015910453
1465.775404,0.015619085,1465.934399,0.016194892,1467.44114,0.016021077
1474.421215,0.015557844,1474.924484,0.014045084,1468.890296,0.015868699
1477.950316,0.015347406,1480.291547,0.014823065,1481.603591,0.015899928
1487.1177,0.015569905,1480.94748,0.015393956,1481.952339,0.017695276
1494.90221,0.01608784,1489.233903,0.014943481,1486.333878,0.016397152
1511.514025,0.015956815,1508.20298,0.015271823,1515.811584,0.01618191
1514.255901,0.01615476,1514.953751,0.013690418,1523.378472,0.016591191
1518.068539,0.01547871,1523.906458,0.015873424,1524.375605,0.016125523
1520.176046,0.015859051,1525.023128,0.016459206,1533.270647,0.015860243
1550.203305,0.014855568,1536.023612,0.014528013,1553.180545,0.015776383
1558.614187,0.016809546,1551.323691,0.016734654,1567.379931,0.016879811
1578.551216,0.015574795,1571.720864,0.016098091,1575.56506,0.016253406
1593.504639,0.015419339,1577.07944,0.015407012,1595.200591,0.015881249
1596.888314,0.016591501,1596.378907,0.016113027,1609.651329,0.017005563
1608.415258,0.015481839,1599.312118,0.014723818,1610.492468,0.015255411
1611.636559,0.015715532,1606.57852,0.016207207,1620.527099,0.016519389
1628.568102,0.015714002,1627.930111,0.015581612,1633.716133,0.015781522
1642.00661,0.016282623,1642.050558,0.01622012,1646.986184,0.016739311
1644.019556,0.015415802,1659.151823,0.015576508,1648.760065,0.016149789
1671.617413,0.015329187,1661.367982,0.015158771,1655.37277,0.016195301
1677.256807,0.016332066,1665.485297,0.015803934,1682.790382,0.017740266
1677.278819,0.015798807,1683.523614,0.016014708,1684.032889,0.016423099
1690.867968,0.015416749,1684.605464,0.015370009,1693.795371,0.015756939
1696.840341,0.016196645,1692.941339,0.015843051,1703.013702,0.016194959
1701.006475,0.015776835,1696.651852,0.014874954,1709.917859,0.016726465
1708.786038,0.015663808,1710.278466,0.014895484,1715.299849,0.015800855
1747.582437,0.015846108,1746.044039,0.015112517,1737.867079,0.016365512
