x1,y1,x2,y2,x3,y3
1634.49364,0.01416,1637.223185,0.013688227,1628.818752,0.01452333
1654.52938,0.01373,1665.841213,0.013750629,1649.006401,0.014865782
1674.42093,0.01462,1666.902121,0.014318529,1677.302795,0.014166378
1694.16828,0.01434,1687.026839,0.013611622,1685.090203,0.014635035
1714.34822,0.01436,1714.321369,0.013581801,1717.726324,0.014862098
1734.09557,0.01396,1728.474736,0.014084447,1723.661116,0.013996813
1754.13132,0.01381,1746.254919,0.013868404,1750.742632,0.014725267
1773.87867,0.01404,1750.317316,0.013881072,1781.047755,0.015094828
1793.91441,0.01397,1803.000179,0.013644923,1793.664699,0.014969434
1813.80596,0.01438,1815.925743,0.013868636,1806.906759,0.015265546
1833.55331,0.01413,1832.206782,0.013602869,1833.816408,0.014674643
1853.58906,0.01408,1848.100562,0.013258569,1859.099836,0.014898322
1873.62461,0.01467,1874.416754,0.014062057,1874.562838,0.014861471
1893.51616,0.01464,1897.235611,0.014868222,1888.387424,0.015582238
1913.40771,0.01526,1940.200908,0.014814439,1926.636686,0.01535022
1933.15525,0.01486,1940.360397,0.0138953,1933.470073,0.01548359
1953.47919,0.01488,1955.344085,0.014235241,1952.977927,0.015556642
1973.22655,0.01393,1971.970473,0.013749972,1969.319422,0.014352803
1993.26229,0.01454,2001.984304,0.013812687,2003.882183,0.014276163
2013.29803,0.01527,2030.558919,0.0142736,2014.181046,0.015274307
2033.33359,0.01502,2035.74089,0.01479701,2025.312275,0.016312504
2052.79274,0.01487,2035.896791,0.014490964,2058.514717,0.015579856
2073.40508,0.01448,2076.261654,0.014742542,2074.67171,0.015297095
2092.43183,0.01475,2078.015662,0.01428467,2075.485062,0.015148224
2112.61158,0.01512,2115.416639,0.014903286,2106.668118,0.015517305
2132.35893,0.0148,2136.113003,0.014801634,2128.444787,0.014880947
2152.25048,0.0148,2140.953531,0.015263783,2160.648976,0.01560158
2172.28622,0.01452,2179.8551,0.013393183,2165.598078,0.013684716
2192.46616,0.01523,2190.996133,0.014524395,2195.824281,0.015029832
2212.79011,0.01559,2197.389178,0.014851883,2200.733713,0.016218937
2232.53746,0.01473,2244.548852,0.015108656,2236.468048,0.015404897
2252.28481,0.01563,2250.618413,0.014616367,2276.797033,0.015765687
2272.32056,0.0155,2264.575983,0.014154678,2287.001053,0.0155426
2292.3563,0.01491,2292.097939,0.014391751,2295.736066,0.01559604
2311.81545,0.01587,2316.319179,0.015376543,2306.172426,0.016135827
2332.57179,0.01601,2330.111784,0.015461459,2337.236855,0.016197276
2351.88675,0.01528,2344.251076,0.014991061,2352.906965,0.016292233
2371.6341,0.01625,2360.540724,0.016150501,2354.704169,0.015621961
,,,,,
,0.014612605,,0.014179859,,0.015149736
