x1,y1,x2,y2,x3,y3
1440,0.0174,1428.371157,0.017300095,1444.838857,0.016992902
1450,0.01697,1435.991844,0.017214141,1466.027353,0.01682216
1462,0.01784,1457.962825,0.018321463,1476.788593,0.017065063
1472,0.01667,1476.302283,0.017810698,1476.943663,0.017332594
1482,0.01702,1493.604058,0.016619132,1484.957813,0.016600914
1492,0.01715,1498.526384,0.017825715,1492.818043,0.017151996
1504,0.01689,1503.173776,0.017381627,1494.958313,0.015705707
1514,0.01825,1515.763774,0.018232068,1500.241486,0.017526694
1524,0.01687,1526.479629,0.018280684,1527.909818,0.018060027
1534,0.01759,1531.766672,0.016659567,1537.450046,0.016799325
1544,0.01722,1547.411904,0.016848324,1539.593799,0.01666364
1554,0.01724,1559.230626,0.017588121,1540.076907,0.017214481
1564,0.01742,1571.071013,0.018115686,1560.581845,0.016759768
1574,0.01792,1580.345934,0.017503099,1578.204679,0.01700537
1584,0.01748,1585.303992,0.017158837,1597.122026,0.017120942
1596,0.01758,1609.698326,0.017783374,1603.066747,0.017750289
1606,0.01761,1613.526831,0.01804425,1614.296965,0.016895418
1616,0.01716,1613.984298,0.017241472,1625.176693,0.016932043
1626,0.01757,1631.75576,0.01687886,1631.582242,0.017613722
1636,0.01728,1636.507644,0.017687666,1632.795327,0.01661111
1646,0.01801,1645.663481,0.017667066,1647.291369,0.016706058
1656,0.01718,1651.596579,0.017679024,1655.000007,0.017323782
1668,0.01798,1665.431942,0.017544272,1671.994669,0.017657356
1678,0.0174,1667.554242,0.017743918,1683.667437,0.017175025
1688,0.01786,1701.651592,0.017411554,1684.924751,0.015984799
1698,0.01742,1705.69826,0.017303457,1687.884437,0.016953818
1710,0.01821,1723.965236,0.017480372,1722.771862,0.018178965
1720,0.01758,1731.822162,0.018148147,1727.071955,0.016216161
1730,0.01805,1741.794532,0.017423487,1728.441237,0.016899219
1742,0.01775,1751.417714,0.017573086,1728.583835,0.017730103
1752,0.01787,1754.996136,0.017420369,1749.468273,0.017598492
1762,0.0182,1766.925882,0.018171036,1772.521328,0.017054234
1774,0.01814,1776.541567,0.017735789,1775.844007,0.017013457
1784,0.01757,1782.956245,0.016366967,1789.725235,0.01654822
1794,0.01811,1808.77044,0.018551284,1792.284435,0.018047026
1804,0.01804,1810.096081,0.017859245,1808.338223,0.016983299
1814,0.01813,1810.754162,0.017138299,1811.966305,0.017224479
1824,0.01854,1829.334039,0.017442348,1833.255179,0.016955127
1834,0.01808,1829.913105,0.018230906,1834.406371,0.016810027
1844,0.01799,1848.809148,0.01734042,1849.780198,0.016984445
1856,0.01839,1856.423887,0.017426749,1853.659718,0.017159401
1866,0.01867,1870.598512,0.017621413,1878.076726,0.017639424
1876,0.01879,1871.686192,0.018338385,1880.165147,0.017140514
1886,0.01885,1877.727138,0.017116021,1881.441507,0.016878523
1896,0.01837,1888.246614,0.017416471,1886.411451,0.01760569
1906,0.0181,1896.444129,0.017798597,1908.94186,0.017103525
1916,0.01782,1908.251631,0.017284763,1934.055181,0.017365771
1926,0.01875,1933.939788,0.018792843,1935.592084,0.017456372
1938,0.01855,1937.269646,0.016842307,1936.48726,0.016487264
1948,0.0186,1952.879576,0.016927713,1956.631476,0.016718991
