0,22.36503224,0.0223650322
34.2955517,19.59120791,0.0195912079
71.82013135,21.32956008,0.0213295601
75.33278119,19.22005215,0.0192200521
110.3384528,20.59813623,0.0205981362
127.5448755,19.17863189,0.0191786319
145.3026378,19.2686097,0.0192686097
174.3838454,19.81766294,0.0198176629
175.4414281,19.26609323,0.0192660932
183.0611477,20.21277205,0.020212772
230.0852879,19.0137603,0.0190137603
238.7610789,20.12492465,0.0201249247
263.4387476,18.46514074,0.0184651407
278.0034054,20.42513126,0.0204251313
307.6996178,18.70682056,0.0187068206
333.3300092,20.02437289,0.0200243729
333.4334104,19.17503402,0.019175034
345.0288393,19.4273725,0.0194273725
369.3674831,19.39927053,0.0193992705
391.2641619,20.30739398,0.020307394
403.8021244,20.51315919,0.0205131592
445.4831595,20.25950433,0.0202595043
447.781573,20.79293496,0.020792935
459.7628022,19.03664185,0.0190366418
490.5529439,18.88156603,0.018881566
533.3195711,19.82189071,0.0198218907
540.0207546,18.59690446,0.0185969045
574.6479359,19.70398331,0.0197039833
598.7101437,19.51213574,0.0195121357
603.7069413,18.28935353,0.0182893535
626.040908,19.17386586,0.0191738659
653.2816721,19.61114827,0.0196111483
655.7890042,19.56518574,0.0195651857
689.1789922,20.30256628,0.0203025663
701.728395,19.39036402,0.019390364
703.3805975,20.21622762,0.0202162276
725.5958186,20.56784619,0.0205678462
765.1767665,20.24052326,0.0202405233
781.4590727,19.31617168,0.0193161717
781.8785023,20.26506019,0.0202650602
821.4571284,20.69781097,0.020697811
828.0295496,19.24363236,0.0192436324
861.4812381,19.35099583,0.0193509958
866.3596629,20.14823227,0.0201482323
898.2646822,19.91553526,0.0199155353
900.3068656,19.71828646,0.0197182865
936.3209103,19.91734641,0.0199173464
951.6063352,19.4418108,0.0194418108
960.15575,18.93987223,0.0189398722
995.8113882,19.0653525,0.0190653525
996.4163692,20.31910718,0.0203191072
1031.502573,19.46633355,0.0194663335
1049.222338,19.40412611,0.0194041261
1083.048722,19.53452266,0.0195345227
1097.948456,19.09865362,0.0190986536
1107.589895,19.75585878,0.0197558588
1114.693429,18.97900088,0.0189790009
1137.830716,19.6133769,0.0196133769
1187.910702,20.10968132,0.0201096813
1200.826074,18.73014491,0.0187301449
1211.158194,20.36266183,0.0203626618
1230.524305,19.78652801,0.019786528
1274.366999,19.34508563,0.0193450856
1274.98545,20.30987861,0.0203098786
1290.83285,19.19189715,0.0191918971
1312.798294,18.98378218,0.0189837822
1331.806474,20.370706,0.020370706
1362.000412,19.15172977,0.0191517298
1381.420694,18.77569697,0.018775697
1403.17817,20.07034624,0.0200703462
1405.398567,19.22395272,0.0192239527
1443.815557,20.16758854,0.0201675885
1474.072447,19.1128025,0.0191128025
1490.673823,18.95265943,0.0189526594
1514.541287,19.20137615,0.0192013762
1516.51571,18.95485228,0.0189548523
1547.303104,19.75985728,0.0197598573
1547.784474,18.8582257,0.0188582257
1550.971616,18.51895979,0.0185189598
1585.283154,19.04125552,0.0190412555
1600.663585,19.72226198,0.019722262
1639.091315,19.56919387,0.0195691939
1645.821386,19.12702626,0.0191270263
1675.177245,19.00713178,0.0190071318
1698.366156,18.98914443,0.0189891444
1720.018171,18.85452418,0.0188545242
1733.005923,18.77550111,0.0187755011
1738.48008,18.66434525,0.0186643452
1763.30155,19.54523861,0.0195452386
1764.387393,18.53172491,0.0185317249
1815.682095,20.11046208,0.0201104621
1846.684073,19.8401203,0.0198401203
1860.899359,17.60079735,0.0176007973
1863.266092,20.16827103,0.020168271
1890.26036,18.94110149,0.0189411015
1908.890412,20.14392451,0.0201439245
1960.684818,19.29584021,0.0192958402
1963.894951,18.62742445,0.0186274245
1972.366481,19.30154025,0.0193015402
1988.904003,19.53850012,0.0195385001
2005.673293,20.54340578,0.0205434058
2041.603058,21.12260801,0.021122608
2060.338616,19.85952695,0.019859527
2072.627146,19.7784653,0.0197784653
2082.497107,19.99621167,0.0199962117
2093.60924,19.89702425,0.0198970243
2149.6246,19.3201456,0.0193201456
2150.745156,19.28520507,0.0192852051
2187.278785,20.26250742,0.0202625074
2200.716825,20.41803581,0.0204180358
2206.789002,19.75998136,0.0197599814
2222.912377,20.77627396,0.020776274
2234.540369,20.14697965,0.0201469797
2282.700612,20.01974362,0.0200197436
2285.19068,19.47641144,0.0194764114
2317.177629,21.42580486,0.0214258049
2336.559671,18.89431646,0.0188943165
2343.563991,20.86236145,0.0208623615
2361.949525,20.57488682,0.0205748868
2385.886739,20.37282243,0.0203728224
2414.608257,20.69426406,0.0206942641
