39.37506352,0.02421028,0.02321028
46.23686492,0.020854692,0.019854692
91.42271331,0.020904283,0.019904283
96.20175395,0.022304762,0.021304762
98.51173936,0.023284354,0.022284354
105.217679,0.023191308,0.022191308
150.859521,0.023183168,0.022183168
150.9217302,0.021590769,0.020590769
181.8693828,0.021269962,0.020269962
188.2688612,0.021985434,0.020985434
217.43727,0.0217492,0.0207492
254.50444,0.021661673,0.020661673
271.556648,0.02249784,0.02149784
287.0297762,0.022215599,0.021215599
300.9471447,0.020856567,0.019856567
337.0456524,0.02141787,0.02041787
341.5472559,0.023092971,0.022092971
362.2842112,0.022294626,0.021294626
363.2427693,0.022141985,0.021141985
394.4756073,0.022285488,0.021285488
410.2483067,0.021681025,0.020681025
465.4291913,0.022056046,0.021056046
471.5378196,0.021681176,0.020681176
486.7362684,0.021541776,0.020541776
489.2576756,0.022053076,0.021053076
512.2010497,0.020789727,0.019789727
515.5792988,0.023325044,0.022325044
549.5343326,0.022000994,0.021000994
577.4244338,0.021589447,0.020589447
601.9921709,0.022888013,0.021888013
606.9546892,0.021202174,0.020202174
655.7744736,0.021878954,0.020878954
668.9249408,0.020804192,0.019804192
685.6236814,0.021762668,0.020762668
700.8126128,0.022746032,0.021746032
702.4337834,0.022232684,0.021232684
717.463664,0.022463351,0.021463351
747.476907,0.021759653,0.020759653
783.8691089,0.022133583,0.021133583
803.6162297,0.021721006,0.020721006
809.0972907,0.022694555,0.021694555
843.7062232,0.02195468,0.02095468
844.2545492,0.022275401,0.021275401
862.981388,0.022551311,0.021551311
881.7849397,0.022736647,0.021736647
914.2912407,0.022273805,0.021273805
927.8409533,0.022955455,0.021955455
947.030886,0.022254529,0.021254529
949.8693485,0.02225485,0.02125485
988.9840144,0.021856393,0.020856393
989.5293468,0.022305487,0.021305487
1027.626554,0.021797354,0.020797354
1077.871924,0.022408813,0.021408813
1091.452331,0.022082265,0.021082265
1099.910142,0.022995578,0.021995578
1114.338239,0.022379504,0.021379504
1146.923472,0.021650401,0.020650401
1152.929083,0.021862024,0.020862024
1182.151619,0.022630657,0.021630657
1184.295542,0.023014612,0.022014612
1209.00706,0.021576541,0.020576541
1217.4532,0.021976267,0.020976267
1249.078572,0.022009125,0.021009125
1269.910817,0.022605971,0.021605971
1272.16725,0.0220315,0.0210315
1318.045453,0.022013072,0.021013072
1321.273263,0.021749561,0.020749561
1356.545318,0.021129511,0.020129511
1384.699979,0.022668732,0.021668732
1408.26555,0.022028893,0.021028893
1445.708001,0.022076786,0.021076786
1459.282524,0.022539129,0.021539129
1464.002681,0.022769003,0.021769003
1465.505229,0.022454727,0.021454727
1497.202223,0.021939167,0.020939167
1500.252413,0.021528144,0.020528144
1552.864754,0.021552241,0.020552241
1568.900742,0.022769027,0.021769027
1568.999041,0.022242578,0.021242578
1587.447093,0.021498731,0.020498731
1595.233213,0.022348261,0.021348261
1600.072154,0.022106396,0.021106396
1670.903595,0.022016487,0.021016487
1693.785839,0.020837843,0.019837843
1707.583187,0.022399512,0.021399512
1717.242873,0.022658422,0.021658422
1718.996867,0.022771414,0.021771414
1728.868397,0.022713171,0.021713171
1768.654762,0.022741826,0.021741826
1789.134736,0.022637414,0.021637414
1808.480325,0.021921691,0.020921691
1837.91247,0.022292299,0.021292299
1863.755453,0.022539618,0.021539618
1884.410087,0.023264814,0.022264814
1891.080344,0.022115715,0.021115715
1904.971715,0.022360607,0.021360607
1926.374154,0.023124101,0.022124101
1932.124264,0.022479523,0.021479523
1974.91168,0.02219347,0.02119347
2007.575926,0.022533416,0.021533416
2011.537933,0.023304182,0.022304182
2052.90072,0.023939929,0.022939929
2055.216191,0.022471915,0.021471915
2072.619071,0.023151256,0.022151256
2100.593214,0.022398457,0.021398457
2115.512988,0.02379318,0.02279318
2140.781173,0.023926802,0.022926802
2171.232668,0.022669578,0.021669578
2183.467944,0.023055256,0.022055256
2186.888081,0.022328702,0.021328702
2214.646601,0.022336346,0.021336346
2227.357214,0.022997565,0.021997565
2249.139501,0.022629265,0.021629265
2272.085709,0.022315525,0.021315525
2303.942364,0.022372656,0.021372656
2311.334017,0.022288886,0.021288886
2324.833842,0.022415347,0.021415347
2348.016647,0.022291861,0.021291861
2374.125672,0.023103973,0.022103973
2376.853524,0.022397926,0.021397926
2399.867851,0.023011964,0.022011964
2401.174805,0.022688258,0.021688258
2422.183789,0.023065544,0.022065544
2497.122714,0.022768924,0.021768924
2510.707673,0.024329717,0.023329717
2515.201665,0.022516223,0.021516223
2519.796328,0.022741404,0.021741404
2521.696836,0.02322925,0.02222925
2533.484503,0.02308291,0.02208291
2588.486057,0.022616688,0.021616688
2622.36932,0.022402837,0.021402837
2635.090328,0.022949548,0.021949548
2636.815776,0.02261766,0.02161766
2658.061806,0.022430002,0.021430002
2679.705577,0.022083618,0.021083618
2699.219194,0.023266552,0.022266552
2723.972891,0.022405054,0.021405054
2730.939615,0.022334313,0.021334313
2751.687999,0.022028776,0.021028776
2802.831289,0.022161878,0.021161878
2815.407444,0.022498395,0.021498395
2826.125558,0.022123826,0.021123826
2839.921623,0.022587941,0.021587941
2887.3782,0.0235027,0.0225027
2895.282663,0.022450966,0.021450966
2934.992614,0.023005995,0.022005995
2954.497928,0.021635268,0.020635268
2959.613063,0.022245811,0.021245811
2959.786902,0.022253916,0.021253916
3006.820251,0.02265561,0.02165561
3012.035905,0.022250609,0.021250609
3045.37015,0.022279843,0.021279843
3057.909026,0.022765613,0.021765613
3063.186971,0.021034791,0.020034791
3065.494324,0.022692998,0.021692998
3114.910419,0.022243995,0.021243995
3148.074763,0.022275913,0.021275913
3164.289637,0.022113299,0.021113299
3181.840598,0.021872291,0.020872291
3194.634077,0.022192711,0.021192711
3201.793657,0.022623749,0.021623749
3210.033697,0.022016302,0.021016302
3237.955752,0.0225158,0.0215158
,0.02234485,0.02134485
