2344.418303,0.015746991,2344.418303,0.016978372
2364.408645,0.016454213,2364.408645,0.017685594
2385.886681,0.01638516,2385.886681,0.017616541
2415.944898,0.016208695,2415.944898,0.017440076
2418.329781,0.016202997,2418.329781,0.017434378
2458.751494,0.015769356,2458.751494,0.017000737
2489.134022,0.015936754,2489.134022,0.017168135
2503.938747,0.016402648,2503.938747,0.017634029
2506.477591,0.016571509,2506.477591,0.01780289
2547.133977,0.016865413,2547.133977,0.018096794
2548.64923,0.016352828,2548.64923,0.017584209
2571.722288,0.01638295,2571.722288,0.017614331
2576.314359,0.016205563,2576.314359,0.017436944
2606.254045,0.016101258,2606.254045,0.017332639
2638.601858,0.017752834,2638.601858,0.018984215
2660.717519,0.016152816,2660.717519,0.017384197
2669.125365,0.017693097,2669.125365,0.018924478
2691.767301,0.016788047,2691.767301,0.018019428
2701.265484,0.017827583,2701.265484,0.019058964
2743.196238,0.018026848,2743.196238,0.019258229
2754.915788,0.018061552,2754.915788,0.019292933
2778.059981,0.018935006,2778.059981,0.020166387
2810.67197,0.018634612,2810.67197,0.019865993
2818.082338,0.018923431,2818.082338,0.020154812
2821.501467,0.017318131,2821.501467,0.018549512
2831.300372,0.018720766,2831.300372,0.019952147
2858.8081,0.019592051,2858.8081,0.020823432
2867.817639,0.019222847,2867.817639,0.020454228
2867.839517,0.018574351,2867.839517,0.019805732
2926.686204,0.020686059,2926.686204,0.02191744
2944.951969,0.019982711,2944.951969,0.021214092
2987.125087,0.015184487,2987.125087,0.016415868
,,,0.016399837
