42.67791118,0.0191333984
52.93620957,0.0165967825
65.4825399,0.0169548682
79.85978245,0.0186725378
114.0337445,0.0155933984
118.8053579,0.0178685471
138.6149251,0.0161696587
160.7975024,0.0181505371
183.4426311,0.016289443
196.2237609,0.0164189678
221.7491519,0.0161534729
240.1431367,0.0168407473
252.8554843,0.0168745779
280.9164427,0.0172542159
291.3918493,0.0178027826
344.2569279,0.0179792878
344.6028333,0.0179888126
351.7085469,0.0156348518
366.9566472,0.0168429649
397.2659882,0.0169668636
406.5873519,0.0177408358
442.6950725,0.0171410845
470.8641158,0.0173442662
473.4325773,0.0178795239
493.481427,0.0158438205
517.4443639,0.0170013472
534.142165,0.0179858477
555.0665737,0.0166871687
568.0453956,0.0165981719
572.8406585,0.0176327697
606.3366913,0.016725463
648.8523054,0.017328565
658.114716,0.0172821791
671.3260887,0.0165503434
697.9652379,0.0173940949
723.2008105,0.0162817457
741.2705716,0.0183767858
747.1904586,0.0162486411
779.6591826,0.0175375858
808.6921315,0.0173258074
816.7760355,0.016412679
846.3887346,0.0168966601
848.7639896,0.0179082978
882.6193263,0.0174718325
903.8465442,0.0180599063
922.0167117,0.0166651551
949.8747563,0.0170667336
950.1728752,0.0174513789
971.6999784,0.0169625684
997.7953668,0.0169189569
1009.883069,0.016812175
1053.579403,0.0170057085
1056.389368,0.0169616248
1059.584888,0.0167893489
1092.375568,0.016631292
1106.688714,0.0178755468
1132.755767,0.0171459515
1133.561122,0.0168605192
1173.013763,0.0175437896
1203.893543,0.0162410681
1229.423088,0.0174832472
1251.631121,0.0171255723
1262.487139,0.0171376101
1278.132667,0.0167782045
1304.538126,0.0171048792
1311.337185,0.0167132453
1331.442163,0.0166914857
1344.735228,0.0165367115
1366.981106,0.0175814575
1394.823373,0.0167709118
1399.047372,0.0166118819
1430.073136,0.0169935506
1443.269462,0.0170596434
1480.352124,0.017044281
1484.473297,0.0165864508
1517.480845,0.0174280089
1523.391471,0.0165357464
1539.119902,0.0167963342
1582.574597,0.0178434571
1587.127656,0.0177515186
1629.283524,0.0170854752
1637.54048,0.0173317171
1649.563406,0.0168769122
1657.506858,0.0171299763
1702.243244,0.0180453928
1706.853545,0.0174413517
1744.94619,0.0174582678
1745.476834,0.0176862414
1798.561158,0.0169824826
1799.999205,0.0174715689
1801.683887,0.0174134664
1833.868146,0.0170977095
1872.569418,0.0172374824
1875.739886,0.0167855033
1908.475856,0.0173900072
1917.488914,0.0171955227
1937.211582,0.0180381649
1957.646488,0.0176041198
1968.646362,0.017300961
1998.382815,0.017667439
2020.307827,0.0177029857
2024.739914,0.01767051
2061.344866,0.017859713
2069.969578,0.0178591459
2094.795194,0.0175975315
2103.998781,0.0178800296
2134.698539,0.0187119169
2158.9489,0.0187202136
2175.950805,0.0188388261
2198.802054,0.0185309098
2228.605107,0.018111542
2229.326621,0.0182550925
2254.351751,0.0184680857
2260.950532,0.0187523524
2275.187895,0.0185258449
2326.516318,0.0187273833
